depth(m)	initial_age(kiloyear)
105.85	2700.54
105.94	2701.93
106.04	2703.48
106.14	2705.02
106.25	2706.72
106.35	2708.27
106.45	2709.82
106.55	2711.34
106.66	2713.0
106.76	2714.51
106.85	2715.88
106.95	2717.43
107.04	2718.96
107.13	2720.49
107.22	2722.06
107.3	2723.55
107.38	2725.1
107.47	2726.85
107.56	2728.59
107.65	2730.33
107.75	2732.58
107.85	2735.0
107.95	2737.5
108.07	2740.55
108.19	2743.61
108.32	2746.73
108.51	2751.08
108.61	2753.37
108.81	2757.94
108.9	2760.0
109.0	2762.29
109.09	2764.34
109.2	2766.86
109.3	2769.14
109.4	2771.27
109.5	2773.4
109.61	2775.74
109.68	2777.24
109.76	2778.94
109.84	2780.65
109.92	2782.35
110.02	2784.41
110.14	2786.63
110.3	2789.59
110.48	2793.42
110.62	2796.65
110.71	2798.75
110.79	2801.06
110.85	2802.79
110.9	2804.24
110.96	2805.97
111.01	2807.42
111.07	2809.41
111.16	2812.61
111.25	2815.62
111.36	2819.14
111.47	2822.19
111.67	2828.07
111.76	2830.62
111.85	2832.88
111.94	2834.86
112.04	2836.87
112.14	2838.88
112.25	2841.09
112.36	2843.23
112.46	2845.11
112.55	2846.81
112.65	2848.69
112.74	2850.39
112.84	2852.27
112.95	2854.34
113.06	2856.23
113.17	2858.08
113.27	2859.87
113.37	2861.58
113.47	2863.28
113.56	2864.82
113.65	2866.36
113.75	2868.07
113.84	2869.61
113.94	2871.32
114.04	2873.03
114.15	2874.91
114.25	2876.56
114.35	2878.19
114.45	2879.82
114.56	2881.75
114.66	2883.56
114.76	2885.42
114.86	2887.35
114.96	2889.21
115.05	2890.87
115.15	2892.82
115.25	2894.79
115.35	2896.77
115.45	2898.74
115.55	2900.72
115.66	2902.84
115.76	2904.76
115.85	2906.49
115.95	2908.41
116.04	2910.14
116.14	2912.06
116.24	2913.98
116.35	2916.1
116.45	2918.02
116.55	2919.94
116.64	2921.67
116.73	2923.4
116.81	2925.2
116.89	2927.12
116.98	2929.28
117.08	2931.89
117.22	2935.65
117.38	2939.94
117.57	2945.04
117.71	2948.8
117.81	2951.28
117.89	2953.22
117.95	2954.68
117.96	2954.92
118.01	2956.13
118.05	2957.11
118.06	2957.35
118.15	2959.54
118.22	2961.06
118.25	2961.65
118.32	2963.01
118.35	2963.59
118.41	2964.75
118.45	2965.53
118.55	2967.46
118.65	2969.38
118.75	2971.3
118.85	2973.22
118.95	2975.13
119.05	2977.05
119.15	2978.97
119.25	2980.89
119.35	2982.81
119.45	2984.73
119.55	2986.65
119.65	2988.6
119.75	2990.63
119.85	2992.66
119.95	2995.11
120.1	2998.78
120.18	3000.73
120.26	3002.78
120.35	3005.22
120.44	3007.66
120.54	3010.37
120.64	3013.08
120.75	3016.06
120.85	3018.56
120.95	3021.06
121.05	3023.09
121.15	3025.09
121.25	3027.09
121.35	3029.09
121.45	3031.09
121.55	3033.09
121.65	3035.1
121.75	3037.32
121.85	3039.54
121.95	3041.75
122.05	3043.97
122.14	3045.97
122.24	3048.19
122.34	3050.41
122.44	3052.63
122.55	3055.07
122.65	3057.24
122.75	3059.4
122.85	3061.57
122.95	3063.73
123.05	3065.9
123.15	3068.57
123.25	3071.28
123.35	3073.98
123.45	3076.69
123.55	3079.39
123.65	3082.1
123.75	3084.69
123.85	3087.26
123.95	3089.85
124.05	3092.44
124.15	3095.03
124.25	3097.61
124.35	3100.19
124.45	3102.78
124.55	3105.37
124.65	3107.95
124.75	3110.54
124.85	3113.12
124.95	3115.7
125.05	3118.29
125.15	3120.88
125.25	3123.46
125.35	3126.04
125.45	3128.63
125.55	3131.22
125.65	3133.42
125.75	3135.49
125.85	3137.59
125.95	3139.77
126.05	3142.24
126.15	3144.72
126.25	3147.02
126.35	3149.95
126.45	3153.05
126.55	3156.15
126.65	3159.25
126.75	3162.34
126.85	3165.44
126.95	3168.36
127.05	3170.83
127.16	3173.55
127.36	3178.52
127.46	3181.0
127.55	3183.49
127.65	3186.59
127.75	3189.44
127.87	3192.85
128.0	3196.55
128.16	3201.1
128.33	3205.94
128.38	3207.36
128.46	3209.64
128.57	3212.77
128.66	3215.33
128.75	3217.89
128.82	3219.88
128.85	3220.76
128.92	3223.01
128.94	3223.65
128.96	3224.29
129.01	3225.9
129.06	3227.51
129.07	3227.83
129.09	3228.48
129.15	3230.59
129.18	3231.68
129.29	3235.74
129.4	3240.16
129.51	3244.58
129.62	3249.01
129.71	3252.47
129.8	3255.81
129.89	3258.91
129.99	3263.02
130.1	3268.09
130.2	3272.7
130.31	3277.76
130.4	3281.91
130.49	3286.06
130.55	3288.61
130.65	3292.69
130.75	3296.45
130.85	3299.87
130.95	3303.15
131.05	3306.43
131.15	3309.7
131.35	3316.02
131.45	3319.05
131.55	3322.33
131.65	3325.61
131.75	3328.61
131.85	3330.93
131.95	3333.03
132.05	3335.12
132.15	3337.09
132.25	3339.03
132.35	3340.96
132.45	3342.9
132.55	3344.83
132.65	3346.85
132.75	3349.27
132.85	3351.68
132.95	3354.1
133.05	3356.52
133.15	3358.94
133.25	3361.35
133.35	3363.77
133.45	3366.18
133.55	3368.6
133.65	3371.02
133.75	3373.43
133.85	3375.85
133.95	3378.27
134.05	3380.69
134.15	3382.67
134.25	3384.6
134.35	3386.56
134.45	3388.58
134.55	3390.6
134.65	3392.61
134.75	3394.63
134.85	3396.65
134.95	3398.6
135.05	3400.5
135.15	3402.39
135.25	3404.29
135.35	3406.18
135.45	3408.06
135.55	3409.94
135.65	3411.66
135.75	3413.33
135.85	3414.96
135.95	3416.46
136.05	3417.97
136.15	3419.47
136.25	3420.98
136.35	3422.48
136.45	3423.99
136.55	3425.49
136.65	3427.0
136.75	3428.51
136.85	3430.01
136.95	3431.51
137.05	3433.02
137.15	3434.63
137.25	3436.31
137.35	3437.96
137.45	3439.79
137.55	3441.62
137.65	3443.45
137.75	3445.37
137.85	3447.32
137.95	3449.28
138.05	3451.23
138.15	3453.47
138.25	3455.9
138.35	3458.34
138.45	3460.78
138.55	3463.22
138.65	3465.66
138.75	3468.09
138.85	3470.11
138.95	3472.07
139.05	3474.02
139.15	3475.97
139.25	3477.92
139.35	3479.87
139.45	3481.82
139.55	3483.77
139.65	3485.73
139.75	3487.68
139.85	3489.63
139.96	3491.77
140.04	3493.33
140.06	3493.72
140.09	3494.31
140.15	3495.48
140.15	3495.48
140.23	3497.05
140.32	3498.85
140.45	3501.46
140.55	3503.46
140.65	3505.46
140.75	3507.47
140.84	3509.27
140.95	3511.92
141.06	3515.36
141.16	3518.49
141.25	3521.31
141.34	3524.12
141.43	3527.07
141.53	3530.41
141.64	3534.08
141.75	3537.78
141.85	3541.17
141.95	3544.52
142.05	3547.51
142.15	3550.49
142.25	3553.48
142.35	3556.46
142.45	3559.45
142.55	3562.43
142.65	3565.42
142.75	3568.4
142.85	3571.39
142.95	3574.37
143.05	3577.53
143.15	3580.72
