Depth	d18O
5.24	3.21
5.29	3.22
5.34	3.11
5.39	3.13
5.44	3.31
5.49	3.31
5.54	3.26
5.59	3.39
5.64	3.63
5.69	3.5
5.74	3.45
5.79	3.16
5.84	2.39
5.89	2.64
5.94	2.6
5.99	2.49
6.04	2.36
6.09	2.41
6.14	2.37
6.19	2.43
6.24	2.45
6.29	2.38
6.34	2.9
6.39	3.37
6.44	3.87
6.49	3.5
6.54	4.12
6.59	4.03
6.64	4.42
6.69	4.5
6.74	4.47
6.79	4.32
6.84	4.32
6.89	4.37
6.94	4.14
6.99	4.36
7.04	4.15
7.09	4.31
7.14	4.25
7.19	4.08
7.24	4.15
7.29	4.18
7.34	4.2
7.39	4.19
7.44	4.25
7.49	4.17
7.54	4.26
7.59	4.18
7.64	4.38
7.69	4.25
7.74	4.34
7.79	4.22
7.84	4.02
7.89	4.01
7.94	4.17
7.99	4.15
8.04	4.09
8.09	4.24
8.14	4.23
8.19	4.19
8.24	4.15
8.29	3.83
8.34	3.84
8.39	3.93
8.44	3.79
8.49	3.91
8.54	3.94
8.59	3.9
8.64	3.85
8.69	3.94
8.74	4.12
8.79	4.09
8.84	4.13
8.89	4.06
8.94	3.99
8.99	3.69
9.04	3.27
9.09	3.33
9.14	3.15
9.19	3.24
9.24	2.73
9.29	3.58
9.34	3.09
9.39	2.73
9.44	2.93
9.49	3.03
9.54	3.34
9.59	2.94
9.64	2.94
9.69	2.58
9.74	2.75
9.79	2.85
9.84	2.8
9.89	2.83
9.94	3.39
9.99	3.08
10.04	3.94
10.09	3.6
10.14	3.84
10.19	3.93
10.24	3.9
10.29	3.58
10.34	3.52
10.39	3.0
10.44	2.96
10.49	2.51
10.54	2.62
10.59	2.77
10.64	3.41
