Depth	d18O
3.9	3.68
4.0	4.21
4.1	4.16
4.2	4.28
4.3	4.08
4.4	3.91
4.6	3.65
4.7	3.28
4.8	3.07
4.9	3.12
5.0	4.05
5.3	4.69
5.5	4.93
5.6	5.08
5.9	4.46
6.0	4.75
6.1	4.18
6.2	4.71
6.3	4.83
6.4	4.66
6.5	4.83
6.9	4.81
7.0	4.65
7.1	4.68
7.2	4.68
7.3	4.73
7.6	4.83
7.7	4.73
7.8	4.66
7.9	4.76
8.0	4.85
8.1	4.8
8.2	4.59
8.4	6.28
8.6	4.9
8.7	4.36
8.8	4.47
8.9	4.44
9.0	4.2
9.1	3.97
9.2	3.99
9.3	3.92
9.5	3.59
9.6	3.8
9.7	3.88
9.8	3.97
9.9	3.77
10.0	3.67
10.1	3.95
10.3	4.23
10.4	4.49
10.5	4.46
10.6	4.27
10.8	4.3
10.9	4.0
11.0	3.8
11.1	3.52
11.2	4.19
11.3	4.09
11.5	4.58
11.6	4.78
11.7	4.62
11.8	4.83
11.9	4.75
12.0	4.65
12.1	4.69
12.4	4.68
12.7	4.74
13.5	3.9
13.6	4.1
13.7	4.47
