Depth	d18O
0.04	3.34
0.24	3.63
0.46	3.36
0.55	3.42
0.64	3.79
0.84	3.74
1.15	3.7
1.24	3.97
1.24	4.01
1.35	4.2
1.44	4.15
1.64	4.2
1.67	4.17
1.84	4.24
1.95	4.52
2.04	4.54
2.24	3.54
2.35	4.71
2.44	4.79
2.55	4.07
2.64	4.93
2.84	4.87
2.95	5.11
3.04	5.17
3.15	5.16
3.24	5.22
3.44	5.13
3.55	5.04
3.64	5.04
3.75	5.3
3.84	5.11
4.04	4.2
4.15	5.02
4.24	5.08
4.3	4.37
4.64	4.98
4.75	5.05
4.84	4.65
4.95	4.66
5.04	4.94
5.24	4.97
5.44	5.04
5.55	5.21
5.55	5.19
5.64	5.27
5.95	4.79
6.04	4.63
6.04	4.65
6.15	5.01
6.24	4.52
7.18	4.94
7.22	5.02
7.38	4.75
7.78	4.75
7.98	4.74
8.09	4.77
8.18	4.72
8.38	4.75
8.58	4.65
8.78	4.82
8.98	4.78
9.18	4.86
9.29	4.86
9.38	4.82
9.98	4.65
10.18	4.72
10.38	4.63
10.49	4.91
10.98	4.57
11.09	4.82
11.18	4.48
11.38	4.52
11.48	4.74
11.78	4.73
11.98	4.72
12.18	4.91
12.29	4.71
12.29	4.75
12.38	4.69
12.58	4.54
12.78	4.73
12.89	4.81
12.98	4.51
13.18	4.57
13.28	4.53
13.48	4.59
13.48	4.48
13.58	4.52
13.68	4.54
13.78	4.44
13.98	4.38
14.18	4.7
14.38	4.64
14.58	4.56
14.69	4.48
15.29	4.49
15.29	4.45
15.38	4.6
15.58	4.76
15.78	5.17
15.89	4.57
16.38	4.68
16.49	4.71
17.97	4.65
18.08	4.74
18.17	4.29
18.37	4.77
18.57	4.43
18.68	4.43
18.77	4.38
18.97	4.05
19.17	4.26
19.28	4.38
19.48	4.21
19.57	4.44
19.77	3.94
19.88	4.2
20.08	3.74
20.08	3.99
20.17	3.98
20.37	3.87
20.48	3.96
20.57	3.8
20.68	3.96
21.28	4.19
21.88	4.59
22.17	4.06
22.28	4.36
22.37	3.98
22.48	4.05
22.57	3.74
22.77	3.95
22.88	4.01
23.17	4.0
23.57	3.89
23.77	3.83
