Depth	d18O
1.9	4.05
1.95	4.07
2.0	3.64
2.05	3.75
2.1	3.89
2.15	3.18
2.2	3.24
2.25	3.08
2.3	3.7
2.35	4.23
2.4	4.55
2.45	4.56
2.5	4.61
2.55	4.59
2.6	4.66
2.65	4.76
2.7	4.56
2.75	4.8
2.8	4.67
2.85	4.6
2.9	4.52
2.95	4.54
3.0	4.39
3.05	4.37
3.1	4.35
3.15	4.34
3.2	4.52
3.25	4.38
3.3	4.2
3.35	4.05
3.4	3.91
3.45	3.87
3.5	4.05
3.55	4.09
3.6	4.47
3.65	4.35
3.7	3.94
3.75	4.42
3.8	3.89
3.85	3.97
3.9	4.0
3.95	4.0
4.0	4.48
4.05	4.67
4.1	4.5
4.15	4.61
4.2	4.56
4.25	4.67
4.3	4.67
4.35	4.87
4.4	4.61
4.45	4.76
4.5	4.51
4.55	4.18
4.6	4.35
4.65	3.98
4.7	4.06
4.75	3.95
4.8	3.91
