depth(m)	initial_age(kiloyear)
0.06	1.05
0.26	2.04
0.36	2.51
0.46	3.0
0.56	3.47
0.66	3.94
0.76	4.42
0.86	4.9
0.96	5.38
1.06	5.86
1.16	6.31
1.26	6.77
1.36	7.26
1.46	7.74
1.53	8.09
1.63	8.59
1.73	9.09
1.83	9.59
1.93	10.09
2.03	10.59
2.13	11.09
2.23	11.59
2.33	12.11
2.43	12.63
2.53	13.17
2.63	13.7
2.73	14.23
2.83	14.77
2.93	15.31
3.02	15.8
3.12	16.36
3.22	16.93
3.32	17.5
3.42	18.09
3.52	18.67
3.62	19.27
3.72	19.87
3.82	20.47
3.92	21.09
4.02	21.71
4.12	22.32
4.22	22.92
4.32	23.54
4.42	24.16
4.51	24.73
4.61	25.37
4.71	26.02
4.81	26.68
4.91	27.35
5.01	28.02
5.11	28.71
5.21	29.41
5.31	30.12
5.41	30.84
5.51	31.58
5.61	32.33
5.71	33.08
5.81	33.85
5.91	34.64
6.01	35.43
6.11	36.23
6.21	37.05
6.31	37.86
6.41	38.69
6.51	39.52
6.61	40.36
6.71	41.2
6.81	42.06
6.91	42.92
7.01	43.8
7.11	44.7
7.21	45.61
7.31	46.54
7.41	47.47
7.51	48.42
7.61	49.38
7.71	50.35
7.81	51.34
7.91	52.34
8.01	53.36
8.11	54.39
8.21	55.43
8.31	56.5
8.41	57.57
8.51	58.66
8.61	59.75
8.71	60.86
8.81	61.97
8.91	63.09
9.01	64.22
9.11	65.36
9.21	66.51
9.31	67.65
9.41	68.8
9.51	69.95
9.61	71.09
9.71	72.22
9.81	73.35
9.91	74.47
10.01	75.6
10.11	76.73
10.21	77.87
10.31	79.02
10.41	80.19
10.51	81.38
10.71	83.84
10.81	85.1
10.91	86.4
11.01	87.71
11.11	89.03
11.21	90.36
11.31	91.67
11.41	92.99
11.51	94.3
11.61	95.61
11.71	96.92
11.81	98.23
11.91	99.54
12.0	100.72
12.1	102.03
12.2	103.33
12.3	104.64
12.4	105.94
12.5	107.24
12.6	108.55
12.7	109.86
12.8	111.17
12.9	112.49
13.0	113.82
13.1	115.14
13.2	116.46
13.3	117.77
13.4	119.07
13.5	120.36
13.6	121.63
13.7	122.9
13.8	124.17
13.9	125.43
14.0	126.7
14.1	127.97
14.2	129.25
14.3	130.52
14.4	131.8
14.5	133.08
14.6	134.35
14.7	135.63
14.8	136.91
14.9	138.18
15.0	139.45
15.1	140.71
15.2	141.98
15.3	143.26
15.4	144.57
15.5	145.9
15.6	147.25
15.7	148.63
15.8	150.04
15.9	151.47
16.0	152.92
16.1	154.39
16.2	155.87
16.3	157.37
16.4	158.87
16.49	160.23
16.69	163.26
16.89	166.28
17.09	169.27
17.29	172.21
17.49	175.11
17.69	177.97
17.89	180.81
17.99	182.22
18.19	185.03
18.39	187.83
18.59	190.65
18.79	193.5
18.99	196.41
19.19	199.41
19.39	202.5
19.47	203.75
19.67	206.85
19.87	209.88
20.07	212.8
20.27	215.62
20.47	218.33
20.67	220.95
20.87	223.48
20.97	224.72
21.17	227.15
21.37	229.52
21.57	231.85
21.77	234.15
21.97	236.42
22.17	238.66
22.37	240.89
22.48	242.11
22.68	244.3
22.88	246.48
23.08	248.62
23.28	250.74
23.48	252.81
23.68	254.87
23.88	256.94
23.98	257.99
24.18	260.1
24.38	262.26
24.58	264.46
24.78	266.7
24.98	268.99
25.18	271.33
25.46	274.81
25.66	277.25
25.87	279.71
26.06	282.18
26.26	284.63
26.46	287.07
26.66	289.49
26.87	291.9
26.96	293.11
27.16	295.54
27.37	298.02
