depth(m)	initial_age(kiloyear)
16.92	194.65
16.94	195.05
16.96	195.45
16.98	195.85
17.0	196.24
17.02	196.64
17.04	197.04
17.06	197.43
17.08	197.83
17.1	198.23
17.12	198.62
17.14	199.02
17.16	199.38
17.18	199.69
17.2	200.0
17.22	200.31
17.24	200.63
17.26	200.94
17.28	201.25
17.3	201.57
17.32	201.88
17.34	202.19
17.36	202.5
17.38	202.82
17.4	203.13
17.42	203.44
17.44	203.75
17.46	204.07
17.48	204.38
17.5	204.69
17.52	205.01
17.54	205.32
17.56	205.63
17.58	205.94
17.6	206.26
17.62	206.57
17.64	206.88
17.66	207.19
17.68	207.51
17.7	207.82
17.72	208.13
17.74	208.45
17.76	208.76
17.78	209.07
17.8	209.38
17.82	209.7
17.84	210.01
17.86	210.32
17.88	210.64
17.9	210.95
17.92	211.26
17.94	211.57
17.96	211.89
17.98	212.2
18.0	212.51
18.02	212.82
18.04	213.14
18.06	213.45
18.08	213.76
18.1	214.08
18.12	214.39
18.14	214.7
18.16	215.01
18.18	215.33
18.2	215.64
18.22	215.95
18.24	216.26
18.26	216.58
18.28	216.89
18.3	217.64
18.32	218.4
18.34	219.15
18.36	219.9
18.38	220.65
18.4	221.41
18.42	222.16
18.44	222.91
18.46	223.66
18.48	224.42
18.5	225.17
18.52	225.64
18.54	226.1
18.56	226.57
18.58	227.03
18.6	227.5
18.62	227.96
18.64	228.43
18.66	228.89
18.68	229.36
18.7	229.83
18.72	230.29
18.74	230.76
18.76	231.22
18.78	231.69
18.8	232.15
18.82	232.62
18.84	233.08
18.86	233.55
18.88	234.02
18.9	234.48
18.92	234.95
18.94	235.41
18.96	235.88
18.98	236.34
19.0	236.81
19.02	237.27
19.04	237.74
19.06	238.21
19.08	238.67
19.1	239.14
19.12	239.6
19.14	240.07
19.16	240.53
19.18	241.0
19.2	241.46
19.22	241.93
19.24	242.4
19.26	242.86
19.28	243.33
19.3	243.75
19.32	244.13
19.34	244.5
19.36	244.88
19.4	245.63
19.42	246.01
19.44	246.39
19.46	246.77
19.48	247.14
19.52	247.9
19.54	248.28
19.56	248.65
19.58	249.03
19.6	249.41
19.62	249.78
19.64	250.16
19.66	250.54
19.68	250.92
19.7	251.29
19.72	251.67
19.74	252.05
19.76	252.43
19.78	252.8
19.82	253.56
19.84	253.93
19.88	254.69
19.9	255.07
19.92	255.44
19.94	255.82
19.96	256.2
19.98	256.57
20.0	256.95
20.02	257.33
20.04	257.71
20.06	258.08
20.08	258.46
20.1	258.84
20.12	259.22
20.14	259.59
20.16	259.97
20.18	260.32
20.2	260.67
20.22	261.02
20.24	261.37
20.26	261.72
20.28	262.07
20.3	262.42
20.32	262.77
20.34	263.12
20.36	263.47
20.38	263.82
20.4	264.17
20.42	264.52
20.44	264.87
20.46	265.22
20.48	265.57
20.5	265.92
20.52	266.27
20.54	266.61
20.56	266.96
20.58	267.31
20.6	267.66
20.62	268.0
20.64	268.35
20.66	268.7
20.68	269.05
20.7	269.4
20.72	269.74
20.74	270.09
20.76	270.44
20.78	270.79
20.8	271.14
20.82	271.48
20.84	271.83
20.86	272.18
20.88	272.53
20.9	272.87
20.92	273.22
20.94	273.57
20.96	273.92
20.98	274.27
21.0	274.61
21.02	274.96
21.04	275.31
21.06	275.66
21.08	276.01
21.1	276.35
21.12	276.7
21.14	277.05
21.16	277.4
21.18	277.75
21.2	278.09
21.22	278.44
21.24	278.79
21.26	279.14
21.28	279.48
21.3	279.83
21.32	280.18
21.34	280.53
21.36	280.88
21.38	281.22
21.4	281.57
21.42	281.92
21.44	282.27
21.46	282.62
21.48	282.96
21.5	283.31
21.52	283.66
21.54	284.01
21.56	284.35
21.58	284.7
21.6	285.05
21.62	285.4
21.64	285.75
21.66	286.09
21.68	286.44
21.7	286.79
21.72	287.14
21.74	287.49
21.76	287.83
21.78	288.18
21.8	288.53
21.82	288.88
21.84	289.22
21.86	289.57
21.88	289.92
21.9	290.27
21.92	290.62
21.94	290.96
21.96	291.31
21.98	291.66
22.0	291.96
22.02	292.26
22.04	292.56
22.06	292.86
22.08	293.16
22.1	293.46
22.12	293.76
22.14	294.06
22.16	294.36
22.18	294.66
22.2	294.96
22.22	295.26
22.24	295.56
22.26	295.86
22.28	296.16
22.3	296.46
22.32	296.77
22.34	297.07
22.36	297.37
22.38	297.67
22.4	297.97
22.42	298.27
22.44	298.66
22.46	299.05
22.48	299.44
22.5	299.82
