depth(m)	initial_age(kiloyear)
0.19	0.35
0.22	1.65
0.25	2.95
0.28	4.25
0.31	5.55
0.32	5.99
0.37	8.15
0.42	10.32
0.47	12.49
0.52	14.65
0.57	16.82
0.62	18.98
0.67	21.28
0.72	23.76
0.77	26.24
0.82	28.71
0.87	31.19
0.92	33.66
0.97	36.14
1.02	38.61
1.07	41.09
1.12	43.57
1.17	46.04
1.22	48.52
1.27	50.99
1.32	53.47
1.37	55.95
1.42	58.42
1.47	60.9
1.52	63.65
1.57	66.48
1.62	69.31
1.67	72.14
1.72	74.97
1.77	77.8
1.82	80.63
1.87	83.46
1.92	86.29
1.97	89.12
2.02	91.95
2.07	94.78
2.12	97.61
