depth(m)	initial_age(kiloyear)
0.05	1.239
0.1	1.427
0.15	1.615
0.2	1.803
0.25	1.991
0.3	2.144
0.35	2.297
0.45	2.604
0.5	2.757
0.55	2.91
0.6	3.063
0.65	3.37
0.7	3.677
0.75	3.983
0.8	4.29
0.85	4.597
0.9	4.904
0.95	5.211
1.0	5.517
1.05	5.824
1.1	6.131
1.15	6.298
1.2	6.465
1.25	6.633
1.3	6.8
1.35	6.967
1.4	7.134
1.45	7.301
1.55	7.636
1.6	7.803
1.65	8.132
1.7	8.461
1.75	8.789
1.8	9.118
1.85	9.447
1.9	9.787
1.95	10.126
2.0	10.466
2.05	10.806
2.1	11.146
2.15	11.485
2.2	11.825
2.25	12.165
2.3	12.505
2.35	12.844
2.4	13.184
2.45	13.524
2.5	13.864
2.55	14.203
2.6	14.543
2.65	14.883
2.7	15.223
2.75	15.562
2.8	15.902
2.85	16.242
2.9	16.582
2.95	16.921
3.02	17.397
3.15	18.28
3.2	18.62
3.25	18.96
3.3	19.3
3.35	19.639
3.4	19.979
3.45	20.13
3.5	20.28
3.55	20.431
3.6	20.582
3.65	20.732
3.66	20.778
3.68	20.808
3.72	20.928
3.72	20.958
3.74	20.989
3.75	21.034
3.8	21.184
3.85	21.335
3.9	21.486
3.95	21.636
4.0	21.787
4.1	22.088
4.15	22.239
4.2	22.39
4.25	22.54
4.3	22.691
4.35	22.842
4.4	22.992
4.45	23.143
4.48	23.234
4.52	23.354
4.55	23.444
4.6	23.595
4.65	23.746
4.7	23.897
4.75	24.047
4.8	24.198
4.85	24.349
4.9	24.499
4.95	24.65
5.0	24.801
5.05	24.951
5.1	25.102
5.15	25.253
5.2	25.403
5.25	25.554
5.3	25.705
5.35	25.855
5.4	26.006
5.45	26.157
5.5	26.307
5.55	26.458
5.6	26.609
5.65	26.759
5.7	26.91
5.75	27.061
5.8	27.211
5.85	27.362
5.9	27.498
5.95	27.635
5.98	27.717
6.03	27.853
6.05	27.908
6.1	28.044
6.15	28.181
6.2	28.317
6.25	28.454
6.3	28.59
6.35	28.727
6.4	28.863
6.45	29.0
6.5	29.136
6.55	29.273
6.6	29.409
6.65	29.546
6.7	29.682
6.75	29.819
6.8	29.955
6.85	30.092
6.9	30.228
6.95	30.365
7.0	30.501
7.05	30.638
7.1	30.774
7.15	30.911
7.2	31.047
7.25	31.184
7.3	31.32
7.35	31.457
7.4	31.593
7.45	31.73
7.48	31.812
7.52	31.921
7.55	32.003
7.6	32.139
7.65	32.276
7.7	32.412
7.75	32.549
7.85	32.822
7.9	32.958
7.95	33.095
8.0	33.231
8.05	33.368
8.1	33.504
8.15	33.641
8.2	33.777
8.25	33.914
8.3	34.05
8.35	34.187
8.4	34.323
8.45	34.46
8.5	34.596
8.55	34.733
8.6	34.869
8.65	35.006
8.7	35.142
8.75	35.279
8.8	35.415
8.85	35.777
8.9	36.139
8.95	36.501
8.98	36.718
9.02	37.008
9.05	37.225
9.1	37.587
9.15	37.949
9.2	38.311
9.25	38.673
9.3	39.035
9.35	39.397
9.4	39.759
9.45	40.121
9.5	40.483
9.55	40.845
9.6	41.208
9.65	41.57
9.7	41.932
9.75	42.294
9.8	42.656
9.85	43.018
9.9	43.38
9.95	43.742
10.0	44.104
10.05	44.466
10.1	44.828
10.15	45.19
10.25	45.914
10.3	46.276
10.35	46.638
10.4	47.0
10.45	47.556
10.48	47.889
10.52	48.333
10.55	48.667
10.6	49.222
10.65	49.778
10.75	50.889
10.8	51.444
10.85	52.0
10.9	52.556
10.95	53.111
11.0	53.667
11.05	54.222
11.1	54.778
11.15	55.333
11.2	55.889
11.25	56.444
11.3	57.0
11.35	57.556
11.4	58.111
11.45	58.667
11.5	59.222
11.55	59.778
11.6	60.333
11.65	60.889
11.7	61.444
11.75	62.0
11.8	62.556
11.85	63.111
11.9	63.667
11.95	64.222
11.98	64.556
12.02	65.0
12.05	65.795
12.1	67.12
12.15	68.446
12.2	69.771
12.25	71.096
12.3	72.422
12.35	73.747
12.4	75.072
12.45	76.398
12.5	77.723
12.55	79.048
12.6	80.373
12.65	81.699
12.7	83.024
12.75	84.349
12.8	85.675
12.85	87.0
12.9	88.048
12.95	89.095
13.0	90.143
13.05	91.19
13.1	92.238
13.15	93.286
13.2	94.333
13.25	95.381
13.3	96.429
13.35	97.476
13.4	98.524
13.45	99.571
