depth(m)	initial_age(kiloyear)
0.07	3.71
0.17	9.0
0.31	15.9
0.38	19.6
0.57	29.67
0.62	32.31
0.81	42.38
0.86	45.03
1.03	54.03
1.13	59.33
1.29	67.8
1.4	73.63
1.55	81.57
1.67	87.93
1.81	95.34
1.89	99.58
2.07	109.11
2.14	112.82
2.31	121.82
2.38	125.53
2.51	132.41
2.65	139.83
2.79	147.24
2.92	154.13
3.1	163.66
3.18	167.9
3.31	174.79
3.41	180.08
3.57	188.56
3.64	192.26
3.81	201.27
3.86	203.91
4.03	212.92
4.14	218.74
4.29	226.69
4.41	233.04
4.59	242.58
4.68	247.34
4.81	254.23
4.89	258.47
5.07	268.0
5.2	273.1
5.28	276.24
5.5	284.88
5.6	288.81
5.7	292.73
5.8	296.66
5.91	300.98
6.01	304.9
6.11	308.83
6.27	315.11
6.71	332.38
6.77	334.74
7.01	344.16
7.11	348.08
7.28	354.76
7.61	367.71
7.76	373.6
8.21	391.26
9.26	432.48
10.01	462.92
10.11	467.85
10.21	472.77
10.31	477.69
10.41	482.62
10.51	487.54
10.61	492.46
10.73	498.37
11.21	522.01
11.31	526.93
11.52	537.27
11.62	542.19
11.71	546.62
11.91	556.47
12.1	565.83
12.36	578.63
12.71	595.86
12.81	600.78
12.91	605.71
13.01	610.63
13.1	615.06
13.21	620.48
13.31	625.4
13.59	639.19
13.73	646.08
13.89	653.96
14.8	698.76
14.9	703.69
15.1	713.53
15.33	724.86
15.57	736.67
15.68	742.09
15.88	751.94
15.98	756.86
16.1	762.77
16.3	772.61
16.4	777.54
16.5	782.47
16.6	787.41
16.8	797.29
16.9	802.24
17.0	807.18
17.09	811.62
17.26	820.02
17.5	831.88
17.7	841.76
17.8	846.71
17.9	851.65
18.0	856.59
18.1	861.53
18.3	871.41
18.4	876.35
18.46	879.32
18.56	884.26
18.88	900.07
19.0	906.0
19.07	909.46
19.2	915.88
19.31	921.32
19.4	925.76
19.5	930.71
19.6	935.65
19.76	943.55
19.91	950.96
20.01	955.91
20.12	961.34
20.2	965.29
20.3	970.24
20.4	975.18
20.48	979.13
20.6	985.06
20.67	988.52
20.81	993.14
20.9	995.71
21.1	1001.43
21.34	1008.29
21.54	1014.0
21.6	1015.71
21.7	1018.57
21.8	1021.43
21.88	1023.71
22.07	1029.14
22.3	1035.71
22.4	1038.57
22.5	1041.43
22.6	1044.29
22.66	1046.0
22.8	1050.0
23.2	1061.43
23.3	1064.29
23.5	1070.0
23.57	1074.98
24.4	1134.09
24.5	1141.21
24.61	1149.04
24.7	1155.45
24.8	1162.57
24.87	1167.56
25.0	1176.82
25.22	1192.48
25.32	1199.6
25.4	1205.3
25.5	1212.42
25.59	1218.83
25.7	1226.66
25.78	1232.36
25.9	1240.91
26.01	1248.74
26.11	1255.86
26.21	1262.98
26.32	1270.81
26.51	1284.34
26.72	1299.3
26.81	1305.71
26.9	1312.12
27.0	1319.24
27.09	1325.65
27.21	1334.19
27.28	1339.18
27.41	1348.43
27.51	1355.55
27.61	1362.68
27.78	1374.78
27.87	1381.19
28.11	1398.28
