Depth	d18O
93.4	3.93
93.4	3.93
93.6	3.66
93.8	4.02
94.0	3.93
94.2	3.9
94.3	3.9
94.5	3.65
94.7	3.68
94.9	3.62
95.1	3.42
95.3	3.88
95.5	3.95
95.7	3.92
95.8	3.86
96.0	4.08
96.0	4.01
96.2	3.9
96.4	3.75
96.6	3.4
96.8	3.27
97.0	3.2
97.2	3.2
97.4	3.46
97.6	3.82
97.6	3.71
97.8	3.85
98.0	4.05
98.2	4.01
98.4	3.96
98.6	4.18
98.8	4.01
99.0	4.2
99.2	3.75
99.2	3.76
99.3	3.51
99.5	3.84
99.7	3.63
99.9	3.42
100.0	3.31
100.0	3.31
100.0	3.38
101.0	3.67
101.0	3.65
101.0	3.67
101.0	3.94
101.0	4.03
101.0	4.05
102.0	4.1
102.0	3.85
102.0	3.83
102.0	3.79
102.0	3.6
102.0	3.51
103.0	3.21
103.0	3.05
103.0	3.13
103.0	3.24
103.0	3.11
103.0	3.07
104.0	3.8
104.0	3.57
104.0	3.98
104.0	3.91
104.0	3.36
104.0	3.15
105.0	3.61
105.0	3.46
105.0	3.29
105.0	3.19
105.0	3.16
105.0	3.2
106.0	3.61
106.0	3.76
106.0	3.85
106.0	3.89
106.0	3.98
107.0	3.99
107.0	3.94
107.0	3.85
107.0	3.75
107.0	3.49
108.0	3.43
108.0	3.35
108.0	3.42
108.0	3.51
108.0	3.67
108.0	3.7
108.0	4.01
109.0	4.08
109.0	4.04
109.0	4.14
109.0	4.26
109.0	4.01
110.0	3.89
110.0	3.56
110.0	3.58
110.0	3.51
110.0	3.5
110.0	3.31
111.0	3.41
111.0	3.55
111.0	3.77
111.0	3.82
111.0	4.03
111.0	3.92
111.0	3.86
112.0	3.87
112.0	3.57
112.0	3.57
112.0	3.45
112.0	3.32
113.0	3.35
113.0	3.32
113.0	3.38
113.0	3.41
113.0	3.61
113.0	3.48
114.0	3.55
114.0	3.56
114.0	3.54
114.0	3.58
114.0	3.48
114.0	3.27
114.0	3.35
115.0	3.35
115.0	3.51
115.0	3.69
115.0	3.93
115.0	4.03
116.0	4.07
116.0	4.1
116.0	3.92
116.0	3.86
117.0	3.86
117.0	3.75
117.0	3.71
117.0	3.63
117.0	3.7
117.0	3.39
117.0	3.5
118.0	3.51
118.0	3.59
118.0	3.53
118.0	3.62
118.0	3.87
118.0	3.6
119.0	3.66
119.0	3.77
119.0	3.9
119.0	4.05
119.0	4.02
120.0	3.89
120.0	3.62
120.0	3.71
120.0	3.74
120.0	3.54
120.0	3.34
121.0	3.4
121.0	3.62
121.0	3.87
121.0	3.66
121.0	3.62
122.0	3.41
122.0	3.39
122.0	3.66
122.0	3.87
122.0	3.69
122.0	3.74
123.0	3.5
123.0	3.23
123.0	3.31
123.0	3.4
123.0	3.4
124.0	3.46
124.0	3.53
124.0	3.59
124.0	3.73
124.0	3.84
125.0	3.91
125.0	3.81
125.0	3.6
125.0	3.56
125.0	3.36
126.0	3.19
