Depth	d18O
0.05	3.37
0.07	3.4
0.09	3.45
0.1	3.38
0.15	3.31
0.2	3.56
0.25	3.68
0.3	3.6
0.31	3.94
0.35	4.25
0.4	4.29
0.41	4.36
0.45	4.9
0.5	4.67
0.55	4.71
0.6	4.89
0.65	4.88
0.7	4.69
0.71	4.8
0.75	4.85
0.8	4.79
0.9	4.68
1.0	4.67
1.1	4.46
1.2	4.5
1.3	4.51
1.35	4.21
1.4	4.22
1.5	4.33
1.55	4.05
1.6	4.33
1.65	4.06
1.7	4.05
1.75	4.14
1.8	4.73
1.85	4.26
1.9	4.29
1.95	4.03
2.0	4.07
2.05	3.94
2.1	3.68
2.15	3.65
2.2	3.9
2.25	3.75
2.3	3.55
2.35	3.73
2.45	3.76
2.5	3.35
2.55	3.47
2.6	3.96
2.66	3.82
2.7	3.61
2.75	3.83
2.85	3.13
2.9	3.08
2.95	3.18
3.0	3.18
3.1	3.36
3.15	3.89
3.2	3.51
3.25	3.76
3.3	4.56
3.35	4.6
3.39	4.71
3.4	4.44
3.45	4.59
3.51	4.51
3.6	4.51
3.65	4.58
3.7	4.45
3.76	4.11
3.8	4.27
3.9	4.21
3.96	4.43
4.1	4.21
4.15	4.54
4.2	4.41
4.23	3.83
4.3	3.24
4.35	3.28
4.4	3.38
4.45	3.48
4.5	3.44
4.56	3.91
4.6	3.54
4.66	3.7
4.71	3.57
4.75	3.85
4.8	4.27
4.85	4.08
4.99	4.48
5.1	4.46
5.2	4.24
5.25	3.8
5.35	3.53
5.4	3.72
5.5	3.92
5.6	4.15
