depth(m)	initial_age(kiloyear)
0.05	10.0
0.15	10.21
0.25	10.42
0.31	10.54
0.41	10.75
0.51	10.96
0.61	11.17
0.71	11.38
0.81	11.59
0.91	11.8
1.01	12.0
1.11	13.4
1.21	14.8
1.31	16.2
1.41	17.6
1.51	19.0
1.61	20.0
1.71	21.0
1.81	22.0
1.91	22.4
2.01	22.8
2.11	23.2
2.21	23.6
2.31	24.0
2.41	24.83
2.51	25.67
2.61	26.5
2.71	27.33
2.91	29.0
3.01	29.83
3.11	30.67
3.21	31.5
3.31	32.33
3.41	33.17
3.51	34.0
3.61	34.83
3.71	35.67
3.81	36.5
3.91	37.33
4.01	38.17
4.11	39.0
4.21	40.29
4.31	41.59
4.41	42.89
4.51	44.18
4.61	45.48
4.71	46.77
4.81	48.07
4.91	49.36
5.01	50.66
5.11	51.95
5.21	53.25
5.31	54.54
5.41	55.84
5.51	57.13
5.61	58.43
5.71	59.72
5.81	61.02
5.91	62.3
6.01	63.2
6.11	64.1
6.21	65.0
6.31	65.75
6.41	66.5
6.51	67.25
6.61	68.0
6.71	68.75
6.81	69.5
6.91	70.25
7.01	71.0
7.11	72.0
7.21	73.88
7.31	75.76
7.41	77.64
7.51	79.52
7.61	81.4
7.71	84.33
7.81	87.27
7.91	90.2
8.01	93.13
8.11	96.07
8.21	99.0
8.31	100.82
8.41	102.64
8.51	104.45
8.61	106.27
8.71	108.09
8.81	109.91
9.01	113.55
9.11	115.36
9.21	117.18
9.31	119.0
9.41	120.18
9.51	121.35
9.71	123.71
9.81	124.88
9.91	126.06
10.01	127.24
10.11	128.41
10.21	129.59
10.31	130.76
10.41	131.94
10.51	133.12
10.71	135.47
10.91	137.82
11.21	141.2
11.41	143.4
11.61	145.6
11.81	147.9
11.91	149.0
12.31	153.4
12.41	154.6
12.51	155.9
12.61	157.2
12.71	158.5
12.81	159.8
12.91	161.1
13.01	162.3
13.11	163.6
13.31	166.2
13.41	167.5
13.51	168.8
13.61	170.0
13.71	171.3
13.81	172.6
13.91	173.9
14.11	176.4
14.21	177.7
14.81	185.4
14.91	188.9
15.01	194.4
15.11	201.7
15.31	212.0
15.61	221.2
15.81	224.7
15.91	226.7
16.11	231.5
16.21	234.8
16.31	238.1
16.41	239.1
16.51	240.1
16.61	241.1
16.71	243.1
