Depth	d18O
6.7	4.76
6.8	4.73
6.9	4.68
7.0	4.61
7.1	4.6
7.2	4.66
7.3	4.345
7.4	4.405
7.5	4.46
7.6	4.5
7.7	4.33
7.8	4.58
7.9	4.55
8.0	4.465
8.1	4.18
8.2	4.026666667
8.3	3.77
8.4	3.43
8.5	3.34
8.6	3.84
8.7	3.815
8.8	3.54
8.9	3.48
9.0	3.445
9.1	4.355
9.2	4.205
9.3	4.33
9.4	4.36
9.5	3.62
9.6	3.25
9.7	4.23
9.8	4.265
10.0	4.595
10.1	4.615
10.2	4.385
10.3	4.465
10.4	4.48
10.5	4.64
10.6	4.635
10.7	4.585
10.8	4.405
10.9	4.155
11.0	3.885
11.1	4.315
11.2	4.43
11.3	4.34
