Depth	d18O
128.16	3.59
128.26	3.72
128.36	3.7
128.46	3.89
128.56	3.84
128.66	3.95
128.76	4.01
128.86	3.87
128.96	3.96
129.06	4.09
129.16	4.01
129.26	3.88
129.36	3.88
129.46	3.93
129.56	3.74
129.66	3.67
129.76	3.65
129.86	3.49
129.96	3.11
130.06	3.29
130.16	3.08
130.26	3.11
130.36	3.09
130.46	3.14
130.56	3.03
130.66	3.29
130.76	3.24
130.86	3.32
130.96	3.28
131.06	3.34
131.16	3.39
131.26	3.45
131.36	3.31
131.46	3.29
131.56	3.29
131.66	3.22
131.76	3.12
131.86	3.21
131.96	3.11
132.06	3.19
132.16	3.23
132.26	3.27
132.38	3.3
132.48	3.62
132.58	3.66
132.69	3.81
132.79	3.68
132.89	3.46
132.99	3.58
133.08	3.42
133.18	3.3
133.28	3.28
133.38	3.24
133.47	3.26
133.67	3.12
133.76	3.21
133.86	3.17
133.96	3.38
134.06	3.28
134.15	3.5
134.25	3.44
134.35	3.46
134.44	3.64
134.54	3.54
134.64	3.48
134.73	3.54
134.83	3.39
134.93	3.32
135.03	3.22
135.12	3.31
135.22	3.13
135.32	3.32
135.41	3.17
135.51	3.28
135.61	3.35
135.71	3.49
135.8	3.52
135.9	3.5
136.0	3.44
136.09	3.45
136.19	3.53
136.29	3.31
136.39	3.44
136.48	3.35
136.58	3.35
136.68	3.23
136.79	3.23
136.89	3.11
137.0	3.25
137.1	3.32
137.2	3.32
137.31	3.18
137.41	3.3
137.52	3.29
137.62	3.52
137.73	3.47
137.78	3.54
137.88	3.6
137.98	3.59
138.08	3.71
138.18	3.62
138.28	3.46
138.38	3.46
138.48	3.28
138.58	3.2
138.68	3.03
138.78	3.07
138.88	2.94
138.98	3.1
139.08	2.91
139.18	2.9
139.48	3.02
139.58	3.23
139.78	3.08
139.98	3.27
140.08	3.32
140.18	3.3
140.28	3.27
140.38	3.32
140.48	3.32
140.58	3.44
140.68	3.32
140.78	3.25
140.88	3.1
140.98	3.06
141.08	3.07
141.18	3.1
141.28	3.04
141.38	3.33
141.48	3.25
141.77	3.49
141.89	3.42
142.01	3.43
142.13	3.41
142.24	3.47
142.35	3.56
142.44	3.27
142.52	3.43
142.61	3.48
142.72	3.35
142.84	3.33
142.96	3.18
143.08	3.04
143.2	3.1
143.31	3.28
143.53	3.12
143.64	3.08
143.75	3.22
143.85	3.33
143.96	3.23
144.09	3.17
144.25	3.19
144.4	3.05
144.55	3.03
144.62	3.02
144.7	3.11
144.78	3.06
144.85	3.02
144.93	3.03
145.01	3.06
145.08	2.92
145.16	3.03
145.24	2.99
145.31	3.23
145.39	2.95
