Depth	d18O
549.8	2.3
550.05	2.49
550.3	2.48
550.57	3.01
550.8	2.63
551.04	2.8
551.3	3.04
551.55	2.87
551.8	2.54
552.05	2.84
552.3	2.76
552.55	2.73
552.8	2.51
553.05	2.32
553.3	2.24
553.55	2.52
553.8	2.24
554.05	2.37
554.3	2.4
554.55	2.38
555.8	2.26
556.05	2.22
556.3	2.22
556.8	2.26
557.05	2.28
557.33	2.4
557.55	2.24
557.81	2.46
559.4	2.46
559.65	2.5
559.9	2.32
560.15	2.44
560.4	2.38
560.65	2.42
560.9	2.52
561.15	2.64
561.4	2.63
561.65	2.79
561.9	2.66
562.15	2.87
562.4	2.97
562.65	2.86
562.9	2.89
563.15	2.52
563.4	3.05
563.7	2.66
563.9	2.66
564.15	3.34
564.4	2.88
564.65	3.24
564.9	3.03
565.15	2.94
565.4	2.84
565.65	3.02
565.9	2.93
566.15	2.93
566.4	2.84
566.63	2.75
566.65	2.96
566.9	3.02
567.15	2.9
569.03	2.73
569.25	2.68
569.5	2.6
569.75	2.97
570.0	2.79
570.25	2.68
570.5	2.7
570.75	2.52
571.0	2.48
571.25	2.4
571.5	2.66
571.7	2.7
572.0	2.9
572.25	3.0
572.5	3.04
572.75	3.03
573.0	2.86
573.11	2.5
573.36	2.31
573.61	2.42
578.6	2.21
578.85	2.77
579.1	2.59
579.35	2.36
579.6	2.57
579.85	2.94
580.1	2.92
580.35	2.63
580.6	2.64
580.85	2.85
581.1	2.77
581.35	2.7
581.62	2.72
581.85	2.88
582.1	2.72
582.34	2.47
582.6	2.59
582.85	2.36
583.1	2.41
583.35	2.5
583.6	2.96
583.85	2.88
584.1	2.78
584.35	2.43
584.6	2.2
584.85	2.24
585.1	2.21
585.35	2.34
585.6	2.2
585.85	2.15
586.1	2.14
586.4	2.24
586.6	2.21
588.2	2.27
588.47	2.52
588.7	2.16
588.94	2.14
589.2	2.2
589.45	2.36
589.7	2.22
589.95	2.11
590.2	2.24
590.45	2.28
590.7	2.31
590.95	2.26
591.2	2.26
591.45	2.62
591.7	2.5
591.95	2.18
592.2	2.37
592.45	2.37
592.7	2.95
592.95	3.07
593.2	2.74
593.45	2.76
593.7	2.81
593.95	2.6
594.2	2.55
594.45	2.32
594.7	2.43
594.95	2.49
595.2	2.38
597.8	2.37
598.05	2.54
598.3	2.54
598.8	2.2
599.05	2.01
599.3	2.02
599.55	2.09
599.75	2.11
600.05	2.28
600.3	2.38
600.55	2.16
600.8	2.37
601.05	2.35
601.3	2.34
601.55	2.45
601.8	2.57
602.05	2.48
602.3	2.33
602.55	2.47
602.8	2.5
603.05	2.78
603.3	2.51
603.55	2.62
603.8	2.67
604.05	2.67
604.3	2.59
604.55	2.6
604.8	2.73
605.05	2.56
605.3	2.63
605.55	2.69
605.8	2.68
606.05	2.72
606.3	2.6
606.55	2.54
606.8	2.53
607.05	2.62
607.3	2.74
607.4	2.64
607.65	2.66
607.9	2.82
608.15	2.76
608.4	2.59
608.65	2.63
608.9	2.7
609.15	2.51
609.38	2.63
609.65	2.6
609.9	2.71
610.15	2.58
610.4	2.62
610.65	2.63
610.86	2.56
611.15	2.56
611.4	2.58
611.65	2.63
611.9	2.63
612.15	2.56
612.4	2.45
612.65	2.41
612.9	2.33
613.15	2.5
613.4	2.53
613.65	2.44
613.9	2.41
614.15	2.4
614.4	2.42
614.65	2.42
614.9	2.39
615.15	2.42
615.4	2.34
615.63	2.28
615.9	2.24
616.15	2.27
616.4	2.41
616.65	2.4
616.9	2.33
617.0	2.36
617.25	2.4
617.5	2.47
617.72	2.35
618.0	2.3
618.25	2.4
618.5	2.55
618.75	2.43
619.0	2.37
619.3	2.45
619.5	2.61
619.75	2.44
620.0	2.55
620.25	2.43
620.5	2.54
620.75	2.69
620.77	2.57
621.0	2.57
621.25	2.82
621.5	2.81
621.75	2.82
622.0	2.83
622.25	2.75
622.5	2.98
622.75	3.11
623.0	2.89
623.25	3.12
623.5	2.67
623.75	2.9
624.0	3.09
624.25	2.9
624.5	2.85
624.75	2.65
625.0	2.82
625.25	2.77
625.5	2.87
625.55	2.82
625.77	3.14
626.02	2.91
626.85	2.72
627.1	2.82
627.35	2.72
627.6	2.7
627.85	2.73
628.1	3.1
628.35	2.65
628.6	2.7
628.85	2.51
629.1	2.39
644.8	2.25
646.0	2.32
646.25	2.93
646.5	2.75
646.75	2.74
647.0	2.83
647.25	2.84
647.5	2.84
647.75	2.65
648.0	2.86
648.25	2.63
648.5	2.85
648.75	2.56
649.0	2.67
649.25	2.57
649.5	2.53
649.68	2.7
650.0	2.81
650.25	2.76
650.5	2.74
650.75	2.76
651.0	2.67
651.25	2.53
651.5	2.82
651.75	2.73
652.03	2.65
652.32	2.83
652.53	2.78
652.78	2.73
653.04	2.45
653.13	2.14
653.38	2.49
653.63	2.31
665.1	2.07
665.35	2.1
666.1	2.85
666.35	2.75
666.6	2.8
666.85	2.57
667.1	2.88
667.35	2.83
667.6	2.72
667.85	2.43
668.15	2.65
668.45	2.76
668.6	2.3
668.85	2.29
668.93	2.42
669.18	2.34
669.43	2.44
669.73	2.35
669.93	2.27
670.18	2.27
670.43	2.37
670.68	2.24
670.93	2.29
671.18	2.17
671.41	2.04
671.93	2.09
672.18	2.13
672.43	2.17
672.7	2.08
672.93	2.1
673.18	2.26
673.43	2.17
673.68	2.27
673.93	2.28
674.01	2.32
675.45	2.93
675.7	2.79
675.95	3.03
676.45	2.94
676.7	3.05
676.95	2.99
677.2	3.34
677.45	3.17
677.7	3.16
678.2	3.23
678.45	2.98
678.7	3.0
678.95	3.01
679.21	2.94
679.45	2.93
679.7	3.05
679.96	2.97
680.2	2.76
680.45	3.27
680.7	2.89
680.95	2.84
681.2	3.08
681.45	2.47
681.7	2.78
684.8	2.1
685.06	2.16
685.3	2.2
685.55	2.12
685.8	2.21
686.05	2.36
686.3	2.36
686.6	2.61
686.8	2.46
687.05	2.33
687.3	2.17
687.55	1.87
687.8	1.96
688.1	1.92
688.3	2.48
689.55	2.23
689.8	2.29
690.05	2.34
690.3	2.42
690.55	2.27
690.8	2.41
691.05	2.03
691.27	2.45
691.55	2.62
691.8	2.78
