depth(m)	initial_age(kiloyear)
0.13	1.31
0.14	2.58
0.17	6.41
0.18	7.68
0.2	10.2
0.23	14.1
0.23	14.1
0.26	17.9
0.28	20.4
0.29	21.7
0.33	26.1
0.38	31.0
0.43	35.8
0.48	40.6
0.53	45.4
0.58	50.2
0.63	54.9
0.68	59.7
0.73	63.8
0.78	67.6
0.83	71.4
0.88	75.3
0.93	79.1
0.98	82.1
1.08	88.2
1.13	91.3
1.18	94.4
1.23	97.4
1.28	100.0
1.33	104.0
1.38	107.0
1.43	110.0
1.48	114.0
1.53	118.0
1.58	121.0
1.63	124.0
1.68	127.0
1.73	130.0
1.78	134.0
1.83	139.0
1.88	144.0
1.93	149.0
