depth(m)	initial_age(kiloyear)
1.83	101.421
1.88	105.263
1.93	109.105
1.98	112.947
2.03	116.789
2.13	124.474
2.18	128.316
2.23	132.158
2.28	136.0
2.33	139.063
2.38	142.125
2.43	145.188
2.48	148.25
2.53	151.313
2.58	154.375
2.63	157.438
2.68	160.5
2.73	163.563
2.78	166.625
2.83	169.688
2.88	172.75
2.93	175.813
2.98	178.875
3.03	181.938
3.08	185.0
3.13	187.143
3.18	189.286
3.23	191.429
3.28	193.571
3.33	195.714
3.38	197.857
3.43	200.0
3.48	203.429
3.53	206.857
3.58	210.286
3.63	213.714
3.68	217.143
3.73	220.571
3.78	224.0
3.83	224.467
3.88	224.933
3.93	225.4
3.98	225.867
4.03	226.333
4.08	226.8
4.13	227.267
4.18	227.733
4.23	228.2
4.28	228.667
4.33	229.133
4.38	229.6
4.43	230.067
4.48	230.533
4.53	231.0
4.58	232.143
4.63	233.286
4.68	234.429
4.73	235.571
4.78	236.714
4.83	237.857
4.88	239.0
4.93	241.286
4.98	243.571
5.03	245.857
5.08	248.143
5.18	252.714
5.23	255.0
5.28	257.286
5.33	259.571
5.38	261.857
5.43	264.143
5.58	271.0
5.63	277.889
5.73	291.667
